S.No,Book Id,Author,Title,Genre,Language,Publisher,Year,Book Price
911,BK00911,S.L.N. Simha,Development with Stability,Economics,Tamil,The Indian Experiment,1952,3199
912,BK00912,P. Thomas,"Indian Woman Through
Ages",Society,Telugu,Asia Pub.,1965,1599
913,BK00913,C. Sivaramamurti,South Indian Bronzes,Cultural,Telugu,Lalit Kala Akademi,1975,599
914,BK00914,G.V. Ambekar,"Documents on China's
Reaction with S.& S East Asia",Biography,Telugu,Allied Publishers,1942,1099
915,BK00915,Gostav Loubon,Indian Civilizations,Literature,Arabic,Isaa al-Halaby & Co.,1948,2099
916,BK00916,"Arab Research Series
Office",UMAN,Literature,Arabic,Nil,1985,1899
917,BK00917,"Pub Div. Min of Inf.&
Broadcast","Jawaharlal Nehru
Homage",Historical Fiction,English,Pub. Divisions,1974,2299
918,BK00918,B.Rambhai,The Silent Revolution,Cultural,English,Jiwan Prakashan,1941,2399
919,BK00919,Bettty Heimann,Facets of Indian Thought,Philosophy,English,George Allen & Unwin,1979,1299
920,BK00920,Chester Bowles,"The Conscience of A
Liberal",Biography,English,Atma Ram & Sons,2006,3299
921,BK00921,S.C.Mehta,"Comsumer cooperation
In India",Society,English,Atma Ram & Sons,1947,3099
922,BK00922,Ramuarayan Chaudhary,Nehru in His Own Words,Historical Fiction,English,Jinanji Dahyakkai,1959,1599
923,BK00923,Basant Chatterji,The Mind of Morarji Desai,Biography,English,Orient Longmans,1954,1399
924,BK00924,Shriman Narayan,"Socialism in Indian
Planning",Society,English,Asia Pub.House,2007,2499
925,BK00925,K. Swaminathan,The Plough and the Stars,Literature,English,Asia Pub.House,1994,1599
926,BK00926,K.G. Saiyidain,Man In the New World,Cultural,Tamil,Asia Pub.House,1941,1199
927,BK00927,Roland E. Wolseley,"Journalism in Modern
India",Cultural,Tamil,Asia Pub.House,2009,3199
928,BK00928,Subhas Chandra Bose,"The Indian Struggle 1920-
42",Biography,Tamil,Asia Pub.House,1968,3499
929,BK00929,K. Santhanam,Transition in India,Biography,Tamil,Asia Pub.House,1952,599
930,BK00930,Sisir Gupta,"Indian& Regional
Integration in Asia",Fiction,Tamil,Asia Pub.House,1947,2799
931,BK00931,Vinoba,Democratic Values,Society,Tamil,"A.B.Sarva-Seva-Sangh-
Prakashan",1980,3099
932,BK00932,J.C. Kumarappa,"Why The Village
Movement",Society,Tamil,"A.B.Sarva-Seva-Sangh-
Prakashan",1994,1099
933,BK00933,S.D. Bhatta,"And They Gave Up
Dacoity",Cultural,Tamil,Sarva Seva Sangh,1993,2399
934,BK00934,Sydney Nettleton Fisher,"The Military in the Middle
East",Biography,Hindi,Mershon Centre,2009,3399
935,BK00935,Pier Randot,"The Changing Patterns of
the Middle East",Society,Hindi,Frederick A. Praeger,1943,799
936,BK00936,"Charles Issawi & Mohd.
Yeganeh","The Economics of Middle
Eastern Oil",Economics,Hindi,Frederick A. Praeger,2009,3499
937,BK00937,Doreen Warriner,"Land Reform &
Development in the Middle East- Study of Egypt, Syria & Iraq",Politics,Hindi,Oxford Press,2017,3099
938,BK00938,"Ministry of F.A. of D.
Germany","From Ribbentrop to
Adenauer",Biography,Hindi,D.G.M.F.,1966,1099
939,BK00939,"Organisation & Method
Division",House- Keeping Jobs,Cultural,Tamil,Ministry of Home Affairs,2012,2799
940,BK00940,Verrier Elwin,The Tribal World,Society,Tamil,Oxford Press,2000,1499
941,BK00941,David Altaf,Mist over Himalayas,Cultural,English,Army Educational Stores,1983,1799
942,BK00942,B. Rudramoorthy,"Extension in Planned
Social Change",Society,English,Allied Pub.,1971,2199
943,BK00943,R. Coondoo,"The Division of Powers in
the Indian Constitution",Biography,Hindi,Bookland Pub.,1989,3099
944,BK00944,N.L.Methur,Red Fort & Mughal Life,Cultural,Hindi,Dar Ibn Kathir,1953,1099
945,BK00945,H.K.Paranjape,"The Planning
Commission - A Descriptive Account",Society,Telugu,"The Indian Institute of
Public Administration",1960,799
946,BK00946,H.K..Paranjape,"Jawaharlal Nehru & the
Planning Commission",Economics,Telugu,"The Indian Institute of
Public Administration",1991,999
947,BK00947,Acharya J.B. Kripalani,Gandhian Thought,Philosophy,Telugu,Panjab Univ. House,1977,1699
948,BK00948,Rajendra Verma,"Tagore Prophet against
Totalitarianism",Philosophy,Telugu,Asia Pub.,1985,1399
949,BK00949,O.P. Goyal,"Modern Indian Political
Thought Vol.. 1 & II",Biography,Telugu,Kitab Mohal,1947,1799
950,BK00950,Gertrude Emerson Sen,"The Story of Early Indian
Civilization",Fiction,English,Orient Longmans,1957,2999
951,BK00951,M.Tayyebulla,"Between the Symbol of
The Idol At Last",Biography,English,Alied Pub.,1961,1499
952,BK00952,UNESCO,"Social Research on Small
Industries in India",Economics,English,"UNESCO Research
Centre",2008,999
953,BK00953,Donald S. Zagoria,"The Sino-Soviet Conflict
1956-61",Fiction,English,Oxford Press,1955,699
954,BK00954,G.S. Bhargava,The Battle of NEFA,Biography,English,Allied Pub,1993,1299
955,BK00955,David C. Potter,Government in Rural India,Economics,English,The London School,2011,3499
956,BK00956,V.S. Naravane,Modern Indian Thought,Cultural,English,"Indian Council for Cul.
Affaris",1946,2299
957,BK00957,P.V.Sukhatme,"Feeding India's Growing
Millions",Society,English,Asia Pub.House,2019,799
958,BK00958,K.L. Shrimali,"Education in Changing
India",Education,English,Asia Pub.,1946,1799
959,BK00959,Ammu Menon Muzumadar,"Social Welfare in India-
Mahatma Gandhi's Contribution",Biography,English,Asia Pub.,2003,1999
960,BK00960,A.H. Somjee,"Politics of A Periurban
Community in India",Biography,English,Asia Pub.,1947,1299
961,BK00961,H.N. Sinha,"The Development of
Indian Polity",Biography,Hindi,Asia Pub.,1944,699
962,BK00962,B.K. Madan,"Aspects of Economic
Development & Policy",Economics,Hindi,Asia Pub.,1953,3499
963,BK00963,Wilfried Noelle,Helmuth Von Glasenapp,Fiction,Hindi,Jain Brons,1989,2299
964,BK00964,Emmanuel John Hevi,"An African Student in
China",Biography,Hindi,Poll Moll Press,1979,3099
965,BK00965,Jawaharlal Nehru,The Emerging World,Economics,Hindi,Asia Pub.House,2018,2699
966,BK00966,"Adrian Moyes & Teresa
Hayter","World III A Handbook on
Developing Countries",Cultural,Tamil,Pergamon Press,1998,899
967,BK00967,B.B. Lal,"Indian Archaeology Since
Independence",Cultural,Tamil,Motilal Banarsidass,1988,1399
968,BK00968,E.P.Gel,The Wild Life of India,Cultural,Tamil,Collins,1977,2999
969,BK00969,K.P.K Karunakaram,"Continuity & Change in
Indian Politics",Biography,Tamil,People's Pub. House,1979,1899
970,BK00970,Buddha Prakash,India & The Wolrd,Cultural,Telugu,Hoshiarpur,1983,1999
971,BK00971,T.V. Parvate,Makers of India,Biography,Telugu,University Pub,1998,2799
972,BK00972,Anu Bandyopadhyaya,Bahuroopee Gandhi,Historical Fiction,Telugu,Popular Prakashan,1980,1999
973,BK00973,Vijaya Chandra Joshi,"Lajpat rai -
Autobiographical Writings.",Biography,Telugu,University Pub.,1971,1499
974,BK00974,Pratul Chandra Gupta,"Nana Sahib and the
Rising at Cawnpore",Biography,Telugu,Oxford Press,1968,499
975,BK00975,Dr.B. Ch. Chhabra,"Expansion of Indo-Iryan
Culture",Cultural,English,Jain Brons,1998,599
976,BK00976,G.C.Awasthy,Broadcasting In India,Cultural,English,Allied Pub.,1950,1899
977,BK00977,K.K. Datta,Dawn of Renascent India,Society,English,Allied Pub.,2016,2099
978,BK00978,Shri Radhakamal Mukerjee,Labour & Planning,Economics,English,Allied Pub.,1981,1599
979,BK00979,Christopher Isherwood,"Rama Krishna & His
Disciples",Philosophy,English,Methuen & Co.,1957,3199
980,BK00980,Ajit Prasad Jain,"Rafi Ahmad Kidwai - a
memoir of his life and times",Biography,English,Asia Pub.House,1961,3399
981,BK00981,R.N.Saksena,Sociology & Policy in India,Society,English,Orient Longmans,1955,499
982,BK00982,Rajeshmar Dayal,"Community Development
Panchayati Raj & Sahakari Samaj",Society,English,Metropolitan Book co.,1982,3399
983,BK00983,Zakir Husain,The Dynamic University,Education,English,Asia Pub.House,2011,1799
984,BK00984,S.K Basu,"Studies in Economic
Problems",Economics,Tamil,Asia Pub.House,1978,1799
985,BK00985,"International Assoc. for
Res. Income & Wealth","Asian Studies in Income
& Wealth",Economics,Tamil,Asia Pub.House,2004,1499
986,BK00986,S.C. Bose,An Asian Pilgrim,Biography,Tamil,Asia Pub.House,1950,2799
987,BK00987,D.R. Mankebar,Lal Bhadur _ A Polit Biog,Biography,Tamil,Jain Brons,1945,2999
988,BK00988,Min. of Transport,With Gun & Road In India,Cultural,Tamil,"The Govt. of India,
Tourist Branch",1968,2699
989,BK00989,Pub. Divison,1857 Revolt,Fiction,Tamil,Pub. Division,1953,2199
990,BK00990,Michael Brecher,The Struggle for Kashmir,Biography,Tamil,Oxford Press,1979,3099
991,BK00991,Vidya Prakash Dutt,China's Foreign Policy,Biography,Tamil,Asia Pub.House,1965,1199
992,BK00992,Min. of F.A. D. Germany,"Documentation on The
Question of West Berlin",Biography,Tamil,German F.M.,2003,1699
993,BK00993,Planning Commission,The New India,Society,Hindi,Macmillan & co.,2012,2899
994,BK00994,"Indian Commission of
Jurists","Recurrent Exedus of
Minorities from East Pakistan and Disturbance in India",Society,Hindi,"Indian Commission of
Jurists",1956,2599
995,BK00995,"N.H.Sanghavi & Laju
Mansharamani",Ancient Indian History,Fiction,Hindi,Vora & Co.,1964,3299
996,BK00996,Matthew J. Kust,Foreign Enterprise in India,Commercial,English,Oxford Press,1986,2299
997,BK00997,H.V.R. Iengar,"Monetary Policy and
Economic Growth",Economics,English,Vora & Co.,2006,399
998,BK00998,R.N. Misra,"The President of Indian
Rep.",Biography,Hindi,Vora & Co.,1987,3499
999,BK00999,Sri Prakasa,"Pakistan: Birth & Early
Days",Fiction,Hindi,Meenakshi,2012,2299
1000,BK01000,H.D. Malaviya,"Jawaharlal Nehru -
Congressmen's Primer for Socialism",Biography,Hindi,"Socialist Congressmen
Pub.",1945,1199
1001,BK01001,Ranbir Singh,"Glimpses of The Divine
Masters",Philosophy,Telugu,International Traders Cor.,1960,499
1002,BK01002,"Middle East House for
Printing & Publishihg",Child (Arabic),Literature,Arabic,Middle East Press,1968,2699
1003,BK01003,Benoy Ghose,"(Builders of Modern
India) Iswar Chandra Vidyasagar",Biography,Telugu,Pub. Division.,2011,3299
1004,BK01004,M.M. Ismail,Call of the Tiger,Cultural,Telugu,Faber & Co.,1973,699
1005,BK01005,"M.S. Randhawa, Asok
Mitra & Gisela Mehta",Farmers of India Vol..III,Economics,Telugu,"Indian Council of
Agricultrual Research",1954,3399
1006,BK01006,A.L.Basham,"Studies in Indian History
& Culture",Fiction,English,Sambodhi Pub.,1984,2699
1007,BK01007,K.L Panjabi,The Civil Servants in India,Biography,English,Bharatiya Vidya Bhavan,2006,2299
1008,BK01008,Harlod R. Isaacs,India's Ex-Untouchables,Society,English,John Day Comnas,2014,1199
1009,BK01009,T.R. Deogirikar,Gopal Krishna Gokhale,Biography,English,Pub. Division,1997,3299
1010,BK01010,Dr. Radhakrishnan,The Hindu View of Life,Philosophy,English,George Allen & Unwin,1966,2599
1011,BK01011,Dr. Radhakrishnan,"History of Philosophy
Eastern & Western (2 copies)",Philosophy,English,George Allen & Unwin,1982,3099
1012,BK01012,B.G.Verghese,Design for Tomorrow,Society,English,Times of India Press,1984,999
1013,BK01013,Nikhil Maitra Jnanaloke,Rape of Tibet,Biography,English,Jain Brons,1987,2799
1014,BK01014,R.C.Majumdar,"British Paramountcy &
Indian Renaissance",Fiction,Hindi,Bharatiya Vidya Bhavan,2006,399
1015,BK01015,D.R. Mankekar,"Lal Bahadur- A Political
Biography",Biography,Hindi,Popular Prakashan,1982,3199
1016,BK01016,V.P. Menon,"An Outline of Indian
Constitutional History",Fiction,Hindi,Bharatiya Vidya Bhavan,2006,2999
1017,BK01017,Chandra Kumari Handoo,Tulasidasa,Biography,Hindi,Orient Longmans,2011,3199
1018,BK01018,Madho Prasad,"A Gandhian Patriarch
Kaka Kalelkar",Biography,Hindi,Popular Prakashan,1977,1699
1019,BK01019,Fakir Syed Waheed-Ud-Din,The Real Ranjit Singh,Biography,Tamil,Lion Art Press,1947,1699
1020,BK01020,Khafi Khan,Aurangzeb,Fiction,Tamil,Susil Gupta,2014,1499
1021,BK01021,Osborne,Ranjit Singh,Fiction,Telugu,Susil Gupta,1953,399
1022,BK01022,Henry Haigh,"Leading Ideas of
Hinduism",Philosophy,Telugu,Susil Gupta,1995,1599
1023,BK01023,S. Lane-Poole,Mediaeval India Vols.I&II,Fiction,Telugu,Susil Gupta,1987,699
1024,BK01024,Nagarjun,Peking's World Network,Cultural,Telugu,Perp Pub.,1945,2199
1025,BK01025,K.C.Ghosh,The Roll of Honour,Fiction,Telugu,Vidya Bharati,1961,1799
1026,BK01026,H.D. Malaviya,"Social Ideology of
Congress",Society,English,"A Socialist Congressman
Pub.",1974,2699
1027,BK01027,Padmini Sengupta,Sarojini Naidu,Biography,English,Asia Pub.House,1964,1899
1028,BK01028,A.S.R. Chari,The Kashmir Problem,Biography,English,M. Kalimulla,1974,799
1029,BK01029,P.N.K. Bamazi,Kashmir & Power Politics,Biography,English,Metropolitan Book,1999,799
1030,BK01030,Chaman Lal,Mysteries of life & Death,Philosophy,English,Chaman Lal,1946,2499
1031,BK01031,P.D. Stracey,Elephant God,Philosophy,English,Weidenfeld & Nicolson,1951,1399
1032,BK01032,Khawja Ahmad Abbas,"Indira Gandhi: Return of
Red Rose",Historical Fiction,English,Popular Prakashan,1979,1799
1033,BK01033,Subrata Roy Chowdhury,"Military Alliances &
Neutrality in War & Peace",Biography,English,New Delhi,1984,2499
1034,BK01034,Subrata Roy Chowdhury,"Nehru Legend of A
lifetime",Historical Fiction,Tamil,New Delhi,1961,1199
1035,BK01035,Joseph Peterson,The Great Leap - China,Biography,Tamil,B.I. Pubs.,1962,3099
1036,BK01036,S.N. Bhattacharyya,"Mahatma Gandhi the
Journalist",Historical Fiction,Tamil,Asia Pub.,1965,1099
1037,BK01037,B.N. Ganguli,Devaluation of the Rupee,Economics,Tamil,"Ranjit Printers &
Publishers",1960,999
1038,BK01038,Lallanji Gopal,"The Economic Life of
Northern India",Economics,Tamil,Bharatiya Vidya Bhavan,1958,1599
1039,BK01039,P.B. Sharma Ugra,Galib Ugra,Fiction,Tamil,Ranjit Printers & Pubs.,1988,999
1040,BK01040,ICCR,"Aspects of Indian Culture-
The Arts",Cultural,Tamil,ICCR,1985,999
1041,BK01041,K. Iswara Dutt (ed.),Sarvapalli Radhakrishnan,Biography,Tamil,Popular Book Services,1986,2099
1042,BK01042,"K.M.Munshi &
R.R.Diwakar (gen.eds.)","Netaji- The Man of
Reminiscences",Biography,Tamil,Bharatiya Vidya Bhavan,2003,1999
1043,BK01043,Shankar Mokashi Punekar,The Cycle of Seasons,Cultural,Hindi,Sigma Pub.,2001,3399
1044,BK01044,S.R. Balasubrahmanyam,Early Chola Art Part I,Cultural,Hindi,Asia Pub. House,1990,2499
1045,BK01045,"N.S.R. Sastry,
V.M.Dandekar & Othes","Papers on National
Income & Allied Topics Vol.. III",Economics,Hindi,Calcutta,2010,1499
1046,BK01046,Bhadra Desai,"Indira Gandhi Call to
Greatness",Historical Fiction,Hindi,"Popular Prakashan
Bombay",1957,3099
1047,BK01047,M.D. Vidwans,"Letters of Lokamanya
Tialk",Biography,Hindi,J.S. Tilak,1999,1299
1048,BK01048,K. Rama Rao,The Pen As my Sword,Biography,Tamil,Bharatiya Vidya Bhavan,1999,3499
1049,BK01049,Dr. P.B. Gajendragadkar,"Kashmir Retrospect &
Prospect",Biography,Tamil,Univ. of Bombay,1977,2299
1050,BK01050,"S.D. Swant & S.D.
Badalkar",The Gandhi Story,Historical Fiction,English,Pub. Division,1978,2999
1051,BK01051,Rafiq Zakaria,Razia: Queen of India,Fiction,English,Popular Prkashan,2007,599
1052,BK01052,Savitri,"Tales from Indian
Classics Book I",Fiction,Hindi,Children's Book Trust,1998,499
1053,BK01053,"B.S. Kesawan & V.Y
Kulkarni","The National
Bibbiography of Indian Literature 1901-1953",Literature,Hindi,Sahitya Akademi Press,1941,2099
1054,BK01054,No. of authors,The Nehru Legecy,Historical Fiction,Hindi,National Book Club Pub.,1949,1999
1055,BK01055,Sangeet Natak Akademi,Sangeet Natak 2,Cultural,Telugu,"Sangeet Natak Akademi
& Rabindra Bhavan",1959,2899
1056,BK01056,S.Chadrasekhar,"American Aid & India's
Economic Development",Economics,Telugu,Praeger Pub.,1965,2799
1057,BK01057,Zakir Husain,"Capitallism - Essays in
Understanding Zakir Husain",Biography,Telugu,Asia Pub. House,1982,1699
1058,BK01058,B.S. Kesavan & Y.M. Mulay,"The National Bibliography
of Indian Literature 1901- 55",Fiction,Telugu,Sahitya Akademi,2012,3099
1059,BK01059,Ram Gopal,India China Tibet Triangle,Biography,Telugu,Past of Kendralukar,2013,2299
1060,BK01060,Mathuram Bhoothalingam,Children's Ramayana,Biography,English,Pub. Divisions,1963,899
1061,BK01061,D.G. Tendulkar,"Abdul Ghaffar Khan-Faith
is a battle",Biography,English,Popular Prakashan,1993,2699
1062,BK01062,R.K. Prabhu & U.R. Rao,"The Mind of Mahatma
Gandhi",Historical Fiction,English,Navajivan Pub.,1967,1099
1063,BK01063,B.P. Pal,The Rose in India,Cultural,English,"Indian Council of
Agricultural Research",1999,499
1064,BK01064,P.N. Krishnan Mani,"Elections Candidates &
Voters",Biography,English,"The Institute of
Constitutional Parliamentary Studies",1978,3499
1065,BK01065,"Indian National Comission
for Cooperation with UN",Nehru& the Modern World,Education,English,"Indian National
Commission",1978,1099
1066,BK01066,M.Chalapathi Rau,Nehru for Children,Historical Fiction,English,Children's Book Trust,1982,2999
1067,BK01067,G.G. Mirchandami,India's Nuclear Dilemma,Biography,English,popular Book Services,2003,799
1068,BK01068,"P.J. Chinmulgund &
V.V.Mirashi","Review of Indological
Research in last 75 years",Cultural,English,"Bharatiya Charitrakosha
Mandal",1983,799
1069,BK01069,Edouard Saab,"Id Syria on La Revolution
dans la nancoeur",Biography,English,Nil,2004,2999
1070,BK01070,Charles Foley,"The Memories of General
Grivas",Biography,English,Longmans,2016,999
1071,BK01071,Chaman Lal,"Text Book of Indian
Culture",Cultural,Hindi,Chaman Lal,1971,999
1072,BK01072,"Sarna Seva Sangh
Prakash","The Essence of Quran
(Urdu)",Drama,Hindi,Raj Ghat Varmas,1962,1399
1073,BK01073,K.Kamaraj,"Towards Socialism ( A
Compiltation)",Society,Hindi,Vidyalankar Pub.,1986,499
1074,BK01074,Nirmal Chandra Sinha,"Tibet- Consideration on
Inner Asian History",Fiction,Hindi,"Firma K.L.
Mukhopadhyay Pub.",1967,1499
1075,BK01075,Lt. Yael Dayam,"A Soldier's Diary Sinai
1967",Biography,Hindi,Asia Pub.House,1960,2399
1076,BK01076,Dr. Birinchi Kumar Barua,"History of Assamese
Literature",Fiction,Tamil,Sahitya Akademi,1981,3199
1077,BK01077,P.K. Paromeswaran Nair,"History of Malayalam
Literature",Fiction,Tamil,Sahitya Akademi,2002,3299
1078,BK01078,Masyadhar Mansinha,History of Oriya Literature,Fiction,Tamil,Sahitya Akademi,1955,3299
1079,BK01079,Prabhakar Machwe,Keshavasut,Biography,Tamil,Sahitya Akademi,1951,2199
1080,BK01080,SaumyendranathTagore,Raja Rammohun Roy,Biography,Telugu,Sahitya Akademi,1953,1799
1081,BK01081,Hem Barua,Lakshminath Bezbaroa,Biography,Telugu,Sahitya Akademi,1977,3099
1082,BK01082,Kamal S.Abu Jaber,"The Arab Ba'ath Socialist
Party History, Ideology & Organisation",Fiction,Telugu,Syracuse Un Press,1999,1599
1083,BK01083,M.S. Agwani,The Asian Crisis 67,Biography,Telugu,Rustak Kendra,1977,999
1084,BK01084,Ram Gopal,"Indo-Pakistani War &
Peace 65",Fiction,Telugu,Academi Book,1940,1999
1085,BK01085,Radhakamal Mukerjee,"The Way of Humanism
East & West",Society,English,Academic Books Ltd.,1945,2099
1086,BK01086,Hamid Raza,The Cultural Role of India,Cultural,English,National: Delhi,2017,1199
1087,BK01087,"Major-General Carl Von
Horn",Soldiering For Peace,Biography,English,Cassell Pub.,1943,2899
1088,BK01088,Lt. Gen. P.S. Bhagat V.C.,The Shield & the Sword,Defence,English,Statesman,1979,399
1089,BK01089,Lt. Gen. P.S. Bhagat V.C.,"The Defence of India &
SouthEast Asia",Fiction,English,Jain Brons,1988,1999
1090,BK01090,"Ahmet Donlagic, Zarko
Atanackovic & Dusan Plenca","Yugoslavia in the Second
World War",Biography,English,Sahitya Academi,2008,1899
1091,BK01091,M. Varadarajan,Ilango Adigal,Biography,English,Sahitya Akademi,2002,699
1092,BK01092,Rabindranath Tagore,Chaturanga,Literature,English,Shitya Akademi,2004,2699
1093,BK01093,R.P. Kangle,"The Kautiliya Arthasastra
(Part III)",Economics,Tamil,University of Bambay,1962,899
